trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2332,False,"{'a': 0.002, 'e': 0.009447548397216066}",20,3,22.55561766188062,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2333,False,"{'a': 0.002, 'e': 0.009428672182927995}",20,14,8.981458983307533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2334,False,"{'a': 0.002, 'e': 0.00940983368334122}",20,2,14.051743415586463,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.002, 'e': 0.009391032823101731}",25,12,26.05889558319595,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2336,False,"{'a': 0.002, 'e': 0.009372269527006058}",20,8,22.25110486527513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2337,False,"{'a': 0.002, 'e': 0.009353543720000988}",25,13,21.292906152505033,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.002, 'e': 0.009334855327183261}",20,8,8.452209126464581,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2339,False,"{'a': 0.002, 'e': 0.009316204273799297}",25,20,7.538708989857605,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2340,False,"{'a': 0.002, 'e': 0.009297590485244851}",20,12,17.443577241265793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2341,False,"{'a': 0.002, 'e': 0.009279013887064744}",20,8,26.536272638749427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2342,False,"{'a': 0.002, 'e': 0.009260474404952547}",30,13,32.73294717087816,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.002, 'e': 0.009241971964750325}",20,13,12.6180667835701,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2344,False,"{'a': 0.002, 'e': 0.009223506492448286}",20,3,30.173092104018064,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2345,False,"{'a': 0.002, 'e': 0.009205077914184514}",20,13,15.591762426981266,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.002, 'e': 0.009186686156244664}",25,14,21.263225116415512,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2347,False,"{'a': 0.002, 'e': 0.009168331145061697}",25,13,21.810217724041078,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2348,False,"{'a': 0.002, 'e': 0.009150012807215533}",20,8,23.474601104384902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2349,False,"{'a': 0.002, 'e': 0.009131731069432799}",20,13,13.454339760798055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2350,False,"{'a': 0.002, 'e': 0.00911348585858651}",20,5,29.195225864718168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2351,False,"{'a': 0.002, 'e': 0.009095277101695816}",20,4,23.475826866619855,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2352,False,"{'a': 0.002, 'e': 0.009077104725925654}",25,13,23.64753059523721,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2353,False,"{'a': 0.002, 'e': 0.0090589686585865}",35,18,35.735384624554904,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2354,False,"{'a': 0.002, 'e': 0.00904086882713405}",30,12,33.29707837613355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2355,False,"{'a': 0.002, 'e': 0.009022805159168971}",30,8,39.35419157699247,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2356,False,"{'a': 0.002, 'e': 0.00900477758243656}",20,6,20.447077253530814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2357,False,"{'a': 0.002, 'e': 0.008986786024826483}",25,10,32.5265554378889,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2358,False,"{'a': 0.002, 'e': 0.008968830414372481}",25,11,26.214510892306745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2359,False,"{'a': 0.002, 'e': 0.008950910679252104}",20,10,24.04042588847223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2360,False,"{'a': 0.002, 'e': 0.008933026747786376}",20,10,22.503079564934175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2361,False,"{'a': 0.002, 'e': 0.008915178548439553}",20,0,32.64449896878962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2362,False,"{'a': 0.002, 'e': 0.0088973660098188}",30,13,31.420637561949427,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2363,False,"{'a': 0.002, 'e': 0.00887958906067396}",20,14,12.228811451696691,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2364,False,"{'a': 0.002, 'e': 0.0088618476298972}",25,12,20.807956311752662,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2365,False,"{'a': 0.002, 'e': 0.008844141646522776}",25,18,13.593161656579747,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2366,False,"{'a': 0.002, 'e': 0.008826471039726723}",25,0,40.4572869269012,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2367,False,"{'a': 0.002, 'e': 0.008808835738826605}",20,2,28.942793153800046,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2368,False,"{'a': 0.002, 'e': 0.008791235673281187}",20,13,15.146482028998236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2369,False,"{'a': 0.002, 'e': 0.008773670772690183}",20,12,14.892120255727725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2370,False,"{'a': 0.002, 'e': 0.008756140966793962}",20,6,21.80250758107705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.002, 'e': 0.00873864618547329}",20,16,6.8166760442798555,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.002, 'e': 0.008721186358749012}",20,0,31.86943471073921,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2373,False,"{'a': 0.002, 'e': 0.008703761416781796}",20,11,16.60042559097612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.002, 'e': 0.008686371289871845}",25,10,21.37533548318718,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2375,False,"{'a': 0.002, 'e': 0.008669015908458644}",20,9,22.257352366382513,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.002, 'e': 0.008651695203120634}",20,16,8.25506793021723,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2377,False,"{'a': 0.002, 'e': 0.008634409104574973}",25,20,8.632081247241356,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.002, 'e': 0.008617157543677235}",20,6,17.469716443308826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.002, 'e': 0.008599940451421168}",20,8,23.441493526832453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.002, 'e': 0.008582757758938376}",25,11,26.579945414243998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.002, 'e': 0.00856560939749806}",20,13,13.096865088521337,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2382,False,"{'a': 0.002, 'e': 0.008548495298506749}",25,8,35.7668135153633,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.002, 'e': 0.008531415393508037}",30,16,24.562686815051258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.002, 'e': 0.008514369614182275}",20,14,9.363462349955244,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.002, 'e': 0.008497357892346322}",30,13,33.157049136615505,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.002, 'e': 0.00848038015995326}",35,22,27.177753270854673,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.002, 'e': 0.008463436349092154}",30,16,23.376257097315182,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2388,False,"{'a': 0.002, 'e': 0.008446526391987728}",25,16,17.61468564415835,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2389,False,"{'a': 0.002, 'e': 0.008429650221000132}",20,14,11.188499652617253,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2390,False,"{'a': 0.002, 'e': 0.008412807768624651}",25,13,25.10222472887597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.002, 'e': 0.00839599896749147}",20,10,15.627721662457141,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.002, 'e': 0.008379223750365355}",25,11,30.78073931244507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.002, 'e': 0.008362482050145411}",25,18,12.247709599912934,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.002, 'e': 0.008345773799864812}",30,19,17.49033370849291,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.002, 'e': 0.008329098932690548}",20,16,9.853105389139568,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.002, 'e': 0.008312457381923119}",20,7,20.579641192467182,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.002, 'e': 0.008295849080996301}",30,23,14.236944810491176,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.002, 'e': 0.008279273963476861}",25,7,30.553648066038676,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.002, 'e': 0.008262731963064322}",20,11,15.07299989753004,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.002, 'e': 0.008246223013590652}",20,13,12.096764634175884,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.002, 'e': 0.00822974704902003}",20,2,34.56564902671569,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.002, 'e': 0.00821330400344857}",30,22,14.403741137790737,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.002, 'e': 0.008196893811104083}",25,3,33.24197514418324,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.002, 'e': 0.00818051640634577}",25,5,38.01003193918669,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.002, 'e': 0.00816417172366399}",25,19,12.476467043890812,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.002, 'e': 0.008147859697679982}",25,14,18.81691686201429,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.002, 'e': 0.008131580263145637}",20,13,14.732888049335752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.002, 'e': 0.008115333354943185}",25,16,19.008443621144455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.002, 'e': 0.008099118908084974}",25,15,20.182213847461753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.002, 'e': 0.008082936857713186}",25,11,21.420746661165072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.002, 'e': 0.008066787139099614}",25,7,31.884772811561522,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.002, 'e': 0.008050669687645355}",20,11,14.632408124898333,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.002, 'e': 0.00803458443888058}",25,0,38.088778757546976,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2414,False,"{'a': 0.002, 'e': 0.008018531328464267}",25,11,23.671266344486696,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.002, 'e': 0.008002510292183965}",25,7,8.64317072645648,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2416,False,"{'a': 0.002, 'e': 0.007986521265955502}",30,15,23.886592718056946,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.002, 'e': 0.007970564185822752}",25,14,22.450674387939472,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.002, 'e': 0.007954638987957365}",20,12,14.389094765917308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.002, 'e': 0.007938745608658544}",20,16,5.788782034933312,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.002, 'e': 0.007922883984352742}",20,14,12.868014645295041,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.002, 'e': 0.007907054051593441}",20,6,20.68813617935281,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.002, 'e': 0.007891255747060883}",20,10,16.786145606485945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2423,False,"{'a': 0.002, 'e': 0.007875489007561841}",25,13,23.32272570300595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.002, 'e': 0.00785975377002933}",25,20,10.62789922117087,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2425,False,"{'a': 0.002, 'e': 0.00784404997152238}",20,8,23.368318705632735,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2426,False,"{'a': 0.002, 'e': 0.007828377549225767}",20,11,17.468675119106493,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.002, 'e': 0.007812736440449795}",25,20,8.865079006765304,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.002, 'e': 0.007797126582630004}",20,12,13.796533852818607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.002, 'e': 0.007781547913326937}",30,9,38.604804396095915,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.002, 'e': 0.007766000370225894}",20,6,26.275236120099883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2431,False,"{'a': 0.002, 'e': 0.007750483891136692}",35,18,30.903723906307206,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2432,False,"{'a': 0.002, 'e': 0.007734998413993389}",20,12,16.434407151639686,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.002, 'e': 0.007719543876854055}",20,2,26.80179693700546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2434,False,"{'a': 0.002, 'e': 0.0077041202179005215}",25,1,41.22871938370821,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.002, 'e': 0.007688727375438125}",20,8,21.851892572563134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.002, 'e': 0.007673365287895489}",20,12,14.407626018711266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.002, 'e': 0.007658033893824235}",20,10,16.218133664509466,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.002, 'e': 0.007642733131898768}",30,18,17.09387438693547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.002, 'e': 0.007627462940916011}",20,7,22.64290804215969,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.002, 'e': 0.0076122232597951945}",25,11,25.40883071426486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.002, 'e': 0.007597014027577567}",20,13,13.88441925903648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
